image_key,binary_label,n_positive_objects,n_total_clean_objects
3Ki5x-aiMtZerqNXZwnZSQ,0,0,4
3KlTWQzhLJQz_F17iDGbeg,0,0,2
3KqBQPLmZ7ay_iBxXLs6uA,0,0,0
3LCvFFN2GsZgdpMoOM96pw,1,1,2
3LKqwZsjHiWQXb2kxltUDQ,0,0,0
3LM1r0RgscJ0EY6hu-rRFQ,0,0,2
3LN28ZSzKaaAsOtzpeTFpQ,0,0,0
3LZjpiPOCgTVmiHr9ozKtg,0,0,0
3LvxAsAXaSlg0d3Qe6qsxw,0,0,1
3M-Yy_wKxVKelXgr6C7x4Q,0,0,2
3MKiiexrYOUb4DCw2r3DYA,0,0,1
3MXMNXFUhM1ixaGX-i3dzA,0,0,0
3MctGTR3R_n9CWOwPCQRVQ,0,0,2
3MoXS-m9bxGRmi7XbzJLpQ,1,1,3
3Mp0LHnRxdYnhtJfd0inYw,0,0,1
3MuPJyLfRTq-0ghENJM2jQ,0,0,0
3MyUjpFYNw3rHgtQBsoVrA,0,0,0
3NKBFZ-lTbNqzIrrj4MJGA,0,0,0
3NNtne_XqKDpdXn2Hw9JMQ,1,2,4
3NQWfKzSq-Jx5dr1bTSnqw,0,0,3
3NRRZJSZHsER6WhRQhJ0pA,1,1,1
3NS-6tBAM5zg8mi4Cp93og,0,0,0
3NT3Nb3rdWTzP3xwy_WREA,0,0,0
3NXBO1_RtvA2kE_RIra-ow,0,0,1
3NbAh3vfpDdcbB_YyPE9dA,0,0,0
3NfhwpDnbQiQGxjvVq0A1A,0,0,1
3NgUmRPI1HEYwyXgDCW6AQ,0,0,10
3OIW_akAeEI9ZkDDthT0-w,0,0,0
3OOHPpFFEgjuKcWcr_zy1A,0,0,0
3OSv4iGaVxtS27S3ZPI9zA,0,0,3
3OV6SIXwGmpCU3sstEanpg,0,0,0
3OaggJbZCpRN450X4CLPfw,0,0,1
3ObkjGoAmB8SbO21Uu6cWw,1,1,1
3OdfhZsEMjBBGWYZCd0lJg,0,0,0
3OfGNbezz0EuDJkTV-XyZQ,1,1,1
3OldDMCA0hXBTyPsTrar1w,0,0,4
3OpGzQIVdZnTO80N-1uUMA,0,0,2
3OpRvzt2CxBwVd02kVv0Iw,0,0,0
3P4UXSQnoy7kWtt5Yo1Ptw,0,0,1
3P5mURZDZeH2Jp9D47HJ-g,0,0,1
3PFqLQCWlcQbHgWP_H7fOw,0,0,0
3PHhyk1drcUsGJzgZB1OIw,0,0,1
3PKOUEmgl5RSKXVNZMPllA,0,0,1
3PMqiQrH3YnupYiQtDaGPQ,0,0,0
3PRqkdh0zVmXk5m8DemxgQ,0,0,4
3PSb6YUfY27nW_WItDO_eA,0,0,1
3PUJlcuObmjmolkm_XOYUQ,0,0,1
3PZpBha4oNlwpGbc_HwDNA,1,1,4
3PaYhRUNqal4Pg2cyiLbXQ,0,0,0
3Pfp9G7UMKJfc5N6yDovUQ,0,0,2
3Pl3C3hQjQnBbyTd8Nyh4Q,0,0,0
3PmXMeQHfvU8wWfw7U7ZeQ,0,0,1
3Q2rA8CqqKEBbf2gdyEngw,0,0,3
3Q3xHydrzdxeRuGCi-UMHw,0,0,5
3QGrbE-oHh3tWLP4kyenEA,0,0,0
3QSHgrsoQh-9mN78zl1GCg,0,0,6
3QVD-S1_0RtZ2CS13hkH8A,0,0,2
3QVT7Q4ZGeOqeUY6HY9yaA,0,0,1
3QbNm6nT_LF9Ow_IU2toyg,0,0,0
3QdTvIrLkPc1ob2xN8i2sA,0,0,3
3QeZrnYpMqXofZPZPAji6A,0,0,1
3QgoWwSf5-lM9Y-_f8RQ9w,0,0,0
3Qv0k-ZmsXugjQGUTXg-4w,1,2,6
3QzJYNdNot5FLPSYylAd7g,1,1,1
3R5ofGVoRAHIqPNu0I-mNg,0,0,0
3RDric4iEQhenPnmZJxy7A,0,0,1
3RVbEnTK-dwTICfJwvcxwg,0,0,4
3RX_fcBs3QyQS2M7CykHCw,0,0,0
3RaY4QR9_jjp_Kha7jxo_Q,1,1,1
3RdQwbwS0eTYyHq8OUI4dQ,0,0,3
3Ri6XaImCbFnHTDJvkMVtQ,0,0,3
3Rrc_eneyjOEPbuAswTkSA,1,1,1
3S8QnM3pK3ssNTKPvR5Wdg,1,1,3
3S94_cl_uC6a0lS3aUHTMg,0,0,0
3SAEYCKhCWRt9LdHt9NmtA,0,0,0
3SFHs5dGitAR2_MGPF-p5A,0,0,3
3SJhIyPt9zxV89yNBeVQYg,0,0,0
3SPkwpIsAIT9mpeaXSIpCA,0,0,0
3SYDZNRQyfi_8GiDa-6mig,0,0,0
3SYyfJbBHm6OD5WDLW30lg,0,0,2
3SeRgQzsefXQMA3BRCOr8Q,0,0,1
3SlH7Rz3KTBHkAyMmQC_5A,0,0,1
3SoOW8069fuTNpGXFX6dpA,0,0,9
3SruqjtMEuwso6SC2RA4hQ,0,0,0
3Sumdhkroh51axhkcWNMgQ,0,0,4
3Swu-aRVEmTQ_5qFlSeFSg,0,0,2
3SzbetKJSANSluusmYs0aw,0,0,0
3T09QZfttfArmR8h5vAo9A,1,1,3
3T3re4aERVDcxsOv1upwmg,0,0,1
3T7Px1znqxkeaazXlcjbCw,0,0,1
3TBlrpv9sSYWhe5QEcecUg,0,0,0
3TDvnDGqFo_5nSSVolhjmw,0,0,3
3TF2D-gATvmspBqGJcYzcw,0,0,3
3TFLCJMzmhEb1Ekp7mA5Vw,0,0,1
3TLAgLDR-5nx9ZhSjQVVHg,1,1,3
3TNLxORpJmQ-c2aaQIsD5A,0,0,3
3Te0G4_Xiu06Kwb04DdgOQ,0,0,2
3TnvS5CK9Y1tkb2OvJtxTw,0,0,0
3Tq1q5MAB_WXpiiCfcmsLg,0,0,0
3U02547Ui51yAWJDPkUFuA,0,0,0
3UHMLAoamXKuAc38HB6nfw,0,0,2
3UOZkersQYpNwYxXfLjevg,0,0,1
3Un3K5WSTpWF-6Ji9Z-4wg,1,1,1
3UwpeXAKa3fonJubt4OR1A,0,0,0
3UyZT5KjV5gXFmKja5gpaw,0,0,0
3V-A8YfcNqLtvFgPfQRZ-Q,0,0,1
3V0WKynvhMk2Jp0poilgQw,0,0,0
3V6f78Ll2T0MoRfJU5qBrw,0,0,0
3V8kPT5ry4qkv4Zgpj-vUw,0,0,7
3VB0j-8CBv1A20puydQ4dA,0,0,0
3VDkiwqwTY7Kk8mszs8eVQ,0,0,1
3VE2bkFr8gjtwvMZwK6yKQ,0,0,0
3VK6KPDOgJXeBZq_Yt_ZAw,0,0,2
3VXW6uEPVx-dNFHy3bwGjw,0,0,2
3V_DLkOhrq7J-4GrcAJ8dQ,0,0,6
3Vke21cr_NmFRq6h93j3jg,1,1,2
3Vp6aciM-Y6z2ghBN5YurQ,0,0,0
3VqaetCTDymem8KOGzl5sg,0,0,1
3VtmrebVeANmkp9Nf0su_g,0,0,6
3W2InpvXfAR7wXDEysIalg,0,0,1
3W4Ljr_MInxtzWwR-llkDg,1,1,5
3W8DXN6ufTvPg0U31ipBrw,0,0,0
3W8o0GT_HesTgpPvlWEUig,1,2,4
3WRdK6mEAxE96cmD_cvOyw,0,0,0
3WbTXghonYCiszD5wbj_Lw,0,0,0
3Wh8k6n39coxiOfER6UJag,0,0,1
3WjebJrUQOM4T8eRSiLW5g,1,1,2
3XMqBliVQu0v5prDNBPyGA,0,0,2
3XXi2nPt8g8xlT9kZ9K-aw,0,0,1
3XdOFDwpn6BL3LJrpXMeEg,0,0,2
3Xgwq389LC-lgib-grAlig,0,0,1
3Xi-Wk85LTKluYX28EC_pg,0,0,2
3Y39GDPp4gMW60iBd-cU8w,1,1,1
3Y8wZWstYD1CkL5Boxt_-Q,0,0,0
3Yfvxt45dwkFfJJEjzgTpA,0,0,0
3Ysywta1jlZbaBUKsDVCrQ,0,0,0
3YyiXZ6N8Hx7CdWhNYdr9w,1,2,14
3Yyoa0_0B02kNCMQrGmraA,0,0,0
3ZJ49KUhvRjaxzlx-li-Jw,0,0,3
3Ze2a73V2jP8EJmvD2EDYg,0,0,0
3ZfQzKlgoP-Ke6pgDxxD5g,0,0,0
3Zm5xrgAHHGUrDSAOUcGqg,1,1,2
3Zq7s8ZSqkyo3hZ2eaYuxQ,0,0,0
3ZrqS3KGdn8hSLCGtQAVNg,0,0,1
3_3m3Bgp1-gpiJLFSk4FEQ,0,0,1
3_8rnXk9KnloiAExBR326g,0,0,1
3_PjDH46KA-cj6pYBuHLGQ,0,0,0
3_UoFrL7-sgXR7ZPZp5Y0A,0,0,0
3_WTldaUHRhaQn850GSQZw,0,0,2
3_ZigayKGHSD_1AoT1UOnA,0,0,3
3_bwSwuHcwTOjaFL2CEftQ,0,0,0
3_caz5toZ4cTkBuAMbqr8Q,1,1,5
3_hW9yoMTgQ8jCgCk4F4Cw,0,0,0
3_hk5DTaXD858jpKbMnygQ,0,0,0
3_nXtrnmOFd64ugd5IuWog,0,0,1
3_w2KKV5p9UyQvwgjCL_RQ,0,0,2
3a1SR_oZI0-dCEvLG7US5g,1,1,2
3a6HuaQ77wtLe_0jPKU6Aw,0,0,0
3aDbf9I0jBgfzZOVVG_tjg,0,0,1
3aL-yjMi49JPabDcXn5HVQ,0,0,0
3aXdeL6zkbprvwNy0nv48w,0,0,0
3adfQd73sV9FuSJ7KeDKgA,0,0,0
3agipTLldLEBe7JIvhnv9g,0,0,2
3aoAes209trFFgu-ZCChpA,0,0,1
3b-ffjqgejNBtDij-8ocDg,0,0,4
3bE0sIS6DP-Y4Lo9SThVbA,0,0,2
3bIwxMtmoX4gaHi2iZlSDg,0,0,3
3bUk1cSKED6OIudc8mPimQ,0,0,1
3bYFCjDoKRGBpw91gulvqA,0,0,0
3bcDVwhxybmoLhEZoYbo-w,0,0,0
3bcEWo7V2OBAgX4shP_5dA,0,0,2
3bjNU9I2XdcALD3ANNu8gg,0,0,1
3bvT4lwC_CDWE190T0bPTw,0,0,0
3bymLIE9lwltKqfFtPpVQg,0,0,0
3c-OfBlfdKk_iaqUPMhwDQ,0,0,0
3c0-0mZA7qefGCxdn1ge6g,0,0,0
3c0FhbCU9gL6uVAGqWcIFA,0,0,1
3c1cDz7hGXaGFd8tSdOGUQ,0,0,1
3c4UYz-hYOXnDgZXfylqzA,0,0,2
3c6lcLZfsE1F_6ywdpTGxA,0,0,0
3cENxZ8wHCLRyt2ULgCN-Q,0,0,1
3cFlkYUGkQ0Yw3365x6htg,0,0,2
3cK59m_OVQCMc3bWvTdqPA,0,0,1
3cLMhqrpqg0Efaz6zD6i-w,1,1,4
3cNN824odSExB_mUMhkA-w,1,1,2
3cQNbYUo8v_6GTaWl3nitQ,0,0,1
3cQeiPkVnd9J5PgUTqqTMw,0,0,0
3cSv7_AaXs4RffH50nzWUQ,0,0,3
3caSyNjvyTTI8VGguaHHRA,0,0,1
3cdP6wlRGQ-ES1eNMTBztQ,1,4,8
3cducotekaGlF5Fg1UZpGg,0,0,0
3d4rA0ZhN9G7anjS8mTlig,1,1,2
3d4smeKilhQ-u3Dk0NxC9g,0,0,1
3dAIC_F8DbYjflnNLkaOXw,1,1,4
3dN093Qt2O9AYnvWZO7biA,0,0,1
3dT_5Oc5HgUNqJqFRTiiqQ,0,0,3
3dYKX9uQWswH2APiHgYdJg,0,0,0
3dilo6JGZEuoiSeO-D-7qA,0,0,0
3dlv1E7t_S4E8m03hNoz4w,0,0,0
3dsWDvAKRXPMhJGpl2U41A,1,1,1
3dzaFf3Nm-PZQnOZSojR5g,0,0,2
3eGTcSEFJepQJ8zlohyhNg,0,0,0
3eMdD7GAUNAH-S7KJh0bdg,0,0,1
3eQqwtN-KRHhP-gPxdgXmw,1,1,2
3e_LqA8g6OAJI0jqMm30Vg,0,0,4
3eexYDBSRQ4Jil3OqDT9XQ,0,0,0
3el16mZ65y86n807awOg9g,0,0,2
3ezBmtLJm2azalx0S8RMtg,0,0,4
3f5II4EudlDtyL2bJnZB6Q,0,0,0
3f6TGTUqnLmTtmsTOL3kiA,0,0,1
3f9pOuB0aXd9ffqfT7QJrQ,0,0,0
3fGYw3vZqlVL7ZDt5bb0kQ,0,0,0
3fLDaVCrmWr0ZCiRc9o6HA,0,0,1
3fN_CCTonUoHzfm_bJSCzQ,0,0,0
3fQUn_6Xg8yRl0aylXf_1Q,0,0,1
3fXhdUmvc0YtAHPfFmLrEw,0,0,2
3feShvtc8Q-seocwPXA98g,0,0,1
3frIHQDZ45Ri56kSGZxvGQ,0,0,1
3frWtx7422lnHLtSlk0BYA,0,0,0
3frx3rcTbsJjHeULwwLjwQ,1,1,3
3g01zCYptFMj3V6NqCagKw,0,0,2
3g8eU3G0gXNtxYrhV95E9Q,0,0,1
3g8ho4TYKtinTRc4knm_3g,0,0,1
3gAQWl8MIs_wqHkKcYvUxQ,0,0,0
3gB3q3JcrpRP-au9HVbCLQ,0,0,0
3gVgH-m0lsg7rlX9cGvWUQ,0,0,3
3gZbVaAIHpumtt-_v9gUUg,0,0,1
3gZvr-uJ6ryNK_p0chWb1g,0,0,2
3ggz-9-uGo92zgUaZi4lvQ,0,0,0
3ghv48ymPg9vrqIYL4uraQ,0,0,2
3gkYXp_AABGFYu6St2FVgA,0,0,0
3gx_awrcQ_BC5OOE8cz6gA,0,0,6
3h17LPspCfMSZtiRSFO99Q,0,0,3
3h3UsLYcqaJREvtBwdAxyg,0,0,0
3hZMM-CKpJg184ReEb3PrA,0,0,2
3heUT_bZ8fzx_Pz0FY43Kw,0,0,0
3hl1Uq4ubKSNAeB4AmjNUg,0,0,0
3hwyFrFuKem3kDGWGYYOnw,0,0,2
3hx_QBURpiwqJt-L_yuDbQ,0,0,0
3i-Z83RTHhJlyAJ2LCmW0A,0,0,0
3i30-bde6n6JPeglk4yrxw,1,1,2
3i3XZaUmdavUfGA6cCvpxw,0,0,0
3i8QiapbMiXKbgLp9hagcA,0,0,2
3iBWlw6fe7Vp0L2eMrZHdg,0,0,1
3iEDoeUxFeKV_czwg8veqg,0,0,2
3iEmygfnDA_PbYwcSwVmtg,0,0,1
3iHihM0d-RlgaJh7Y0E7dA,1,1,3
3iJuXXY5IIv6ReNW-07xCg,0,0,2
3iRJAHKxZ4-OyYsO_WEkAA,0,0,0
3ic3dS438JI-y46GnEmU0w,0,0,0
3iplK4LI6Appsputb5ygWg,0,0,0
3jGTwCQ_1dvBqH64klt-BQ,0,0,1
3jIqXbrfawWxXWeiWfR-xg,0,0,1
3jR1565S_WSTy6EQsiopaw,0,0,3
3jYChBPZs2OWSI_Q7mHZFw,0,0,1
3jhxA0nMV_6GzchiVbfvqQ,0,0,0
3jkrprcXpqgp628Kmx1x4A,0,0,3
3jziKBUnte0_CQRL3rY-3g,0,0,0
3k-FGGkBgvWEzu3nULekhA,0,0,9
3k61lAclL-h-kJdqeuY2gw,0,0,3
3kD6voZ2yWJKgn55c9rzmw,0,0,5
3kHCRaBfPZ8yCmKi2CyoqA,0,0,2
3kPiKn6A9fjhbRVFaD5aqg,0,0,0
3kTxPXexwVm1buqe3727Nw,0,0,1
3klvNU_hcT_REMiHJjg4ew,0,0,1
3kmn--MuComUL_SWop15Hw,1,1,1
3koPiAhnrEK9EFwoM56ezQ,0,0,3
3krFqcOaT2z0RKCoUGRxfQ,0,0,5
3l3H75LwdgEYYiK2DCoHwA,1,1,3
3l8DEr_2QQG_Q6za2HMWqw,0,0,0
3lAjOUjMKKDXlEtWggyLgQ,0,0,1
3lClpfSnSTFPmrz5h8x3RQ,0,0,0
3lcywMrNk9025ZsU70O6mw,0,0,1
3ldKZBXbjPawhCcxx7zEQw,1,1,3
3ljvOSmwbVzopmIhi5GFWw,0,0,2
3lmDF7EBavtghoIebI46sA,0,0,2
3lz_rI7NhvIlIHuV__IDEA,0,0,1
3m-T_ePlItAk3p3CJTRvOw,0,0,1
3mEL63w5r-54ySfwbCw1PA,0,0,0
3mHKZCTlXKIs1332ukZ_xA,0,0,1
3mJ0T-nSdZEnfwnqH_rTOw,0,0,0
3mJT63HpDcKpdZqxISx7DQ,0,0,0
3mOVYDe-k3wIm6wa9asqYg,0,0,5
3mWBvPJu7FQgVljc4YIsRQ,0,0,6
3mfDbgmv7RHnKZi8C9F4Sg,0,0,3
3mjkvrXAPyDUMyhXPNNfrg,0,0,2
3mrGMK8idIVvwxw-Jl6dxA,0,0,1
3myVX1BmdG5511xFmg3R3w,0,0,0
3n5MOlmyIlx4NE05oW8Q8Q,0,0,0
3n7ZwpwS_yIq96yABE5J9g,0,0,0
3nPCh0xrCMLv_lGekWyIvA,0,0,1
3nR7o1T1qOX-sjGfj8yQLA,1,1,3
3nV0F_d-JoFW9P1mcaf6Aw,1,1,1
3nVu_tdzW6ZXjjc6IbCCzg,0,0,1
3nYezt5oso2ucWnwkDP2bw,0,0,0
3n_VnMoWogiomw_DFOWa5Q,0,0,1
3nq1dE6iDIRTX4_h2avbmg,0,0,0
3nyBuAxmwYh2Hth0uejsdA,0,0,2
3oMct4PvR6Boxcsyfm4QZA,0,0,0
3oQgss3pIOlPHN7XhK4tQQ,0,0,1
3oUy7Bh-mmM_0hobz3KTEg,0,0,1
3oX8iLwyQaGK300R97GxIA,0,0,0
3oXltI1HGEcrbZea8FV42g,0,0,0
3ojxrnOB3YY2ht5Q8VEV-g,0,0,0
3opI2huwin1JuGLUDNwE5g,0,0,0
3p-oiYF9nOYAOVOTMqs-_w,0,0,1
3p3dWKk3Pm9bbtlv1capXg,0,0,1
3p9BW3yrMEwtNcBaOe9xyg,0,0,1
3pOOJ1DOTcNvxVBC_8djLA,0,0,1
3pXV3J3wtB3lxWPPLnOV1A,0,0,0
3pe9rruBigGDxwNe1tE2Pg,0,0,0
3pkuUMk5c6HxfQ6BAdpvBQ,0,0,1
3pmd-_qTHyCf1oxrPmFdKw,0,0,0
3pp-9hv_ieLhmhYC2Xu1oQ,0,0,3
3prCHig-jnUyLVhnHO17Ww,0,0,0
3psrqtKjJrSOu75L2bGBcg,0,0,3
3pwwQze5t6LRmfhCKvGwdg,0,0,2
3q14RWinHjcc68OXLNL4XQ,0,0,0
3q4p2VZbNkQgjDUVlhRFUQ,0,0,0
3qA0TNa2mlS7ajGB5dyn_g,0,0,2
3qEjl_1E6OHdd6WhO1SPUQ,0,0,0
3qJ43cksHK6XENewEHhczA,0,0,3
3qf88IGrJRd8pNl1ShzqQQ,0,0,1
3qmDcHvPMvvQKOayYzCQCA,1,3,3
3qmeGftNJ0uWjVawMR9-Tg,0,0,1
3qqVH8478XPbd3VNpJBiYQ,0,0,0
3r0syF3drVntcN-P6Ix_9w,0,0,0
3r7mmdMYXlxuz9uRtsLk6Q,0,0,2
3rMV6dGH4pDyWMAiYZcftA,0,0,2
3rNxCGezHvlrsC9tprm_TA,0,0,2
3rObeP9Vq7IGQ0bLlafpng,0,0,0
3rQ1m944jV_4RaoFdpK-aw,1,1,8
3rZoK7hmJv3qWo3qjJSXxQ,0,0,1
3reTKZqRKLSf2MR2qFyW1A,0,0,0
3rfSCRwKJv4d5PRouh3ULQ,0,0,2
3rjEq7ZqZXqIL6ozGW1_eA,0,0,3
3ru16vN99KC9irg-OwSqvQ,0,0,2
3ry_tivm-tdvb_xqceUGFw,0,0,1
3s0kNqtig8pbJ0G98E2mVw,0,0,2
3s7AX-5AWkka0nSzeu2gRQ,0,0,3
3s7qaglTn43joKeom72gVA,0,0,1
3sF9DakPVpn3KSb4YOd6lQ,0,0,4
3sHxFEDU9uED9R9xLoI_qg,0,0,0
3sK2N7pbdIA_b3REtDqUmg,1,1,4
3sLdfKr9yzgtGKTGmHe62Q,0,0,0
3sOrQHMIeF9O0iSK7tPSuQ,0,0,0
3sZfqOEd7kO06xXRdy_J-A,0,0,1
3sckuaRDgZe0mpHWfd-y2w,1,1,2
3sfw2EtEmsKdcfPeXog6yw,0,0,2
3sfwZhc_DPOn3Ms0Lave-w,0,0,0
3smzPLDacAkQWyDTdAYA3A,0,0,2
3suPhnUuepuCA2YQhDfdXw,0,0,1
3sv8745cuMG4PibDywlpGg,0,0,1
3syXRsVTxpQKJ3bnGvTJyg,0,0,3
3tCKtwhUU_s1ckeOt2EBsw,0,0,2
3tQaNrzPDypgMnFiQOcK_g,0,0,1
3tdxmEtmUFKMdz7_x83Law,0,0,1
3toU5qyLrb6cchJKYBZf_w,1,1,2
3u7mN2jnruY3xec1KUMqgA,0,0,5
3uCvzrcm_pbs95DW5wtbmA,1,1,1
3uDTkMp1ogJkxczYHgYjrA,0,0,1
3uH1SQfBWYfIf8hO88A6RA,0,0,2
3uKrSFyPRUl3cbCOX7wXaw,0,0,2
3uMwBYAr1tbe-RBcMNwZ2Q,0,0,2
3uUP-4z9Q9RUV5q-M7gwmg,0,0,0
3uguDIVV7wDlYjxbXjSe0g,0,0,2
3ujVeOxm0wwAVvdhHqHLlw,0,0,2
3ulpkm1Q-Mqi8lSSLLEWUQ,0,0,0
3usNrRLfD28OEIBPRa7bug,0,0,1
3uuiHrOEmF-_k3sJZvolbA,0,0,2
3uz7h1LjhGt5EJBdVsNnFw,0,0,2
3v0wC0fgtHS_zX3dh-WZUA,0,0,4
3vAm70u_JsoMru56SL4Aew,0,0,0
3vFeuuewRJ0MoqxJmuccbA,0,0,1
3vMh0Dmp8jVKuaXk2q2jLA,1,1,1
3vQ7Sl6EVh29pfwBG1kwiA,0,0,2
3vQN0sDFmWUfNs2H7fx0FQ,0,0,2
3v_emrrV3ShFxVuLXKbV6Q,0,0,7
3vblVQIrpjQOf-Y50t5tyg,0,0,1
3vc486369D6B539cOdKogw,0,0,0
3vhQjI8NQelkS28IyvYH2g,0,0,1
3vrTYSuUlEaAMMsggfVtlg,0,0,0
3w5PrZeXBE2TmTTgllOKSA,0,0,1
3wDO1xuk3LXzO_kdqBLasA,0,0,2
3wOK5kXWq6rcrjSAfQD65w,0,0,1
3wQb0N1lkOi7b1mDJRJbkA,0,0,1
3wYM6VgegTBK32toeAZyKQ,0,0,3
3whnam86VVf_8yQR8JacZA,0,0,3
3wt-O2b163xqGmCp6TabRQ,0,0,2
3wuhBRrlWhShi-Ky9DsIWA,0,0,3
3wyq7Eez2C_h6V44FUs_qw,0,0,0
3x6aYT7KKNRCsIvHBL0FKw,0,0,2
3x8J9TE91cJzL3UQoYAScw,0,0,0
3xA7Aro24D-z-lVCeu3_xg,0,0,3
3xDO4vxup4Co6XrzDn8quQ,0,0,0
3xEUQ8B8rcNMBi9VHrZJ3Q,0,0,3
3xO-zXBeqlgB20ShnSkUNg,0,0,2
3xTQ76naLzbWQTRA-y3RzQ,0,0,5
3x_7f2v4l2HQiq2qJ-XVHw,0,0,0
3xpW5LLuQ41Fe_-5IY4YmQ,0,0,0
3y4NcFaKHxkiLkSMzh017Q,0,0,0
3y92hkqbB_5_p3rYvwx8Ew,0,0,1
3yBpsJsdxgn4tkSAIvxnUQ,0,0,1
3yEpgZsnfwBw7_SexBrBPQ,1,1,2
3yKBQQAwF7-ddRsU6KGyhg,0,0,2
3yLRbcXJTalbJykI53Dosw,0,0,0
3yOHSWY7o80V5GZE82jNOg,0,0,5
3yS_EmrM71WnETJwb0DHKQ,0,0,0
3yXMMkOoevJ_9W0YFqjiHQ,0,0,0
3yemoLLN-xfEwz1lrp1HgQ,0,0,4
3ynBRWHyNHI3eke3FuGaow,0,0,1
3yshc8MVRx_whI9kguNoaw,1,1,4
3yvw5diUBrQ_9t_DG3mVKg,0,0,1
3z0K_SVnUAoOqaXocBm0fw,0,0,1
3z14fHEm5dn-ybnoYZ2STw,1,1,1
3z33uXIF-xDv6KDfUxrzzQ,0,0,2
3z6SGM-8pLE_j0Q7ZMOnbQ,0,0,0
3zFh_6dmRE1a68E967fMNQ,0,0,1
3zRQYFsrMn1uks-2cgIHnA,0,0,7
3z_HEMBz91BMW7Vmmd-tQw,0,0,0
3zdXkTW7Ylnbq91Bb_1pOA,0,0,4
3zliytpAuiRDKIizn7HgWg,0,0,1
3zvQbVgnz1rhWWxMqH8apQ,0,0,2
3zytrxFDNmCVntaBHXwC-w,0,0,1
4-1kPgKnGj7IpMZPJnRXcg,0,0,2
4-5mGeGu5Hnk--m9tLhPSw,0,0,1
4-9coGfbA_Tn67Y9gJHdGQ,0,0,1
4-ITC7q05nVNDSS1oe3OJA,0,0,0
4-NAMtLF-j9rOBllZ3EqTw,1,1,1
4-aPsmzTSl977CmWQzmqeA,0,0,1
4-bEQ-G3h2mph2t4LmqrUg,0,0,1
4-kCHGnk-gVH-KzUW0JV1Q,0,0,1
4-nr2CX9BlNT1SdB2SmGXQ,0,0,3
4-tb0Z6mpbH-0ATh5n0URg,0,0,6
4-vHaE-RtLPoci7ozT2szg,0,0,1
4-yo4K-y8f32xcecPk7bDQ,1,3,3
401DpLVxF2c3wf_v4jmuwg,0,0,1
402e3jDjpLQb8Vh1MPX93w,0,0,0
40ET42OFiQawg-ebqJo3eA,0,0,6
40EdqdP8fG6YsXTHg0Bt3A,0,0,0
40Vb6Vp9QgLtBHRAE5EyVg,0,0,0
40hLsNEUvd0Tx1n0gMmDxg,0,0,0
40lS7Cf7WxlvMhOjFcWegA,1,1,3
40t6Um7akgt4ChtMSNBp8g,0,0,0
41-skho5JIvvLObgqVcOdQ,0,0,2
413hvD8xJnSCKNunBP6VMw,0,0,0
41WM51aksQDAAACfhqURbQ,0,0,3
41mo9CuqhQf8olRCTget4w,0,0,7
41oz03GxpDCCxX7JhrcK0A,0,0,0
41qHhgxFBktUjhnk8dRgyg,0,0,1
4207-tZjx_6XNR3mdDwNZQ,0,0,1
421tSCdwT9utwIZkX8vWKg,0,0,0
42EFJYfIEW_AKevXj2O-4A,0,0,0
42FZy0HQfk3Rcs-wvMBqAw,0,0,1
42GyDkDNPpMPesHV7_5tqQ,0,0,1
42LE2JqvlOW_ZKwX4PwsQQ,0,0,3
42N5A6FOwBXf85TppnzqpA,0,0,0
42TVfAa2OOvZ7mySDvT6qQ,0,0,0
42ViXkL6KaVPVlGuHB4_Bw,0,0,1
42bwZjC-9IMQZavHSthXSA,0,0,1
42oYZEJph3IF-6A_41unOQ,0,0,1
43Jc0qUohxOOxuVkJXWdnA,0,0,0
43QS0pP3B5h0I72gMC8Lbg,0,0,1
43QUYniyvEQaxiJHyurX5Q,0,0,1
43V7_17wl3TYsrGVBAxOgg,0,0,1
43VE08HkawtOM4hk6JqIrQ,0,0,0
43cmQUuhfDJHTzt5ppsfEQ,1,2,2
43hsfeRik88juOn8wuf5-w,0,0,0
43i6lf1fdwO_5s0KWmMQTg,0,0,0
43rQnXp9RBv-IsFP6SdoHA,0,0,4
43sa4bwfqWCTX1Pv100zmA,0,0,2
43wm0HHpmuDjKFECvyf03g,0,0,0
444nV2MFUlOsm1p0lGMHFw,0,0,3
44KrXZYVsQca4t2bTq2Hhg,0,0,3
44lWYKmtYU1-_kzqQtkbxA,0,0,0
44rT3EDOeg57oFNjrq0Nlg,0,0,0
45A5C9AoNuIhwFOjsuJSQQ,0,0,0
45Ec7VB9byHNnMbEJ3c4vg,0,0,0
45KbSg-TDuKyzZXTMPf5Dg,0,0,5
45R6h6bc7yrcSCeLQ6S8QQ,0,0,0
45TBSXrU0FVmcQ4pnUTkwQ,0,0,0
45Y_7z8YViuaGAronr3tAw,0,0,0
45a1xOHgFcXfJhi1hvuZjQ,0,0,1
45epoUJ5YwGetPeDfcviOg,0,0,1
45hs91GSwjPgAmJYloxDoA,0,0,1
45nOeQ5Pwd_9wCkNKAPJDg,0,0,0
460FHKGkL90AKSraW5VagA,0,0,1
4634dZz249FGUvePIFccTw,0,0,0
468mSvKIlOkLx4pSNdFvUg,1,2,2
46KTb2N7fuURyJfeLp8aJA,0,0,2
46N1fDOgOC8SZIeMew00KA,0,0,0
46QsBBx_bpgP0qGkSA0abQ,0,0,1
46VCySeIRkCYEHFj1TM-7g,1,1,2
46YesX3UyZfmgG9g881xRQ,0,0,0
